Content_type,canonical_url,description,download_time,h1,h2,image_url,js_link,keywords,og_description,og_title,robot,status,title,url
text/xml; charset=UTF-8,,,0.21291208267211914,,,,,,,,,200,1/2 Lazy Susan (Base),https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fshop%2F1%2F2-lazy-susan-base%2F&format=xml
application/json; charset=UTF-8,,,0.22250604629516602,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fshop%2F1%2F2-lazy-susan-base%2F
text/xml; charset=UTF-8,,,0.6109099388122559,,,,,,,,,200,3/4 Lazy Susan (Wire),https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fproduct%2Flazy-susan-34%2F&format=xml
application/json; charset=UTF-8,,,0.2804105281829834,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fproduct%2Flazy-susan-34%2F
text/html; charset=UTF-8,,,0.32765960693359375,,,,,,,,,301,,https://www.tansel.com.au/?p=703
application/rss+xml; charset=UTF-8,,,0.21532201766967773,,,,,,,,,200,Comments on: 3/4 Lazy Susan (Wire),https://www.tansel.com.au/product/lazy-susan-34/feed/
text/html; charset=UTF-8,,,0.4687654972076416,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/lazy-susan-34/tel:0294409800
text/xml; charset=UTF-8,,,0.28176259994506836,,,,,,,,,200,3/4 Lazy Susan (Base & No Pole),https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fproduct%2Flazysusannopole%2F&format=xml
application/json; charset=UTF-8,,,0.27588963508605957,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fproduct%2Flazysusannopole%2F
text/html; charset=UTF-8,,,0.24981951713562012,,,,,,,,,301,,https://www.tansel.com.au/?p=1276
application/rss+xml; charset=UTF-8,,,0.3597984313964844,,,,,,,,,200,Comments on: 3/4 Lazy Susan (Base & No Pole),https://www.tansel.com.au/product/lazysusannopole/feed/
text/html; charset=UTF-8,,,0.45196533203125,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/lazysusannopole/tel:0294409800
text/html; charset=UTF-8,,,0.21861600875854492,,,,,,,,,301,,https://www.tansel.com.au/?p=10050
application/rss+xml; charset=UTF-8,,,0.5187020301818848,,,,,,,,,200,Comments on: 1/2 Lazy Susan (Base),https://www.tansel.com.au/shop/1/2-lazy-susan-base/feed/
text/html; charset=UTF-8,,,0.3053457736968994,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/shop/1/2-lazy-susan-base/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/shop/3/4-lazy-susan-wire/,Add a stainless steel door rack to a kitchen cabinet for fast and easy storage under the sink. This inexpensive simple storage solution is perfect for everyday cleaning items. DIY friendly installation. Contact Tansel today with your internal cabinet dimensions.,0.5277688503265381,3/4 Lazy Susan (Wire),"
    
    3/4 Lazy Susan (Wire)
    
",,,,Add a stainless steel door rack to a kitchen cabinet for fast and easy storage under the sink. This inexpensive simple storage solution is perfect for everyday cleaning items. DIY friendly installation. Contact Tansel today with your internal cabinet dimensions.,Stainless Steel Door Rack For New And Existing Kitchen Cabinets | TANSEL,,200,Stainless Steel Door Rack For New And Existing Kitchen Cabinets | TANSEL,https://www.tansel.com.au/shop/3/4-lazy-susan-wire/
text/html; charset=UTF-8,,,0.3249950408935547,,,,,,,,,301,,https://www.tansel.com.au/product-category/kitchen-storage/corner/
text/xml; charset=UTF-8,,,0.24634742736816406,,,,,,,,,200,3/4 Lazy Susan (Wire),https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fshop%2F3%2F4-lazy-susan-wire%2F&format=xml
text/html; charset=UTF-8,https://www.tansel.com.au/author/editorial-team/,,0.644550085067749,Author - Tanya,3 Tips To Maximise Pantry Storage and Organisation,,,,,"Tanya, Author at Tansel",,200,"Tanya, Author at Tansel",https://www.tansel.com.au/author/editorial-team/
application/json; charset=UTF-8,,,0.33344006538391113,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2Fshop%2F3%2F4-lazy-susan-wire%2F
text/html; charset=UTF-8,,,0.19280266761779785,,,,,,,,,301,,https://www.tansel.com.au/?p=10055
application/rss+xml; charset=UTF-8,,,0.3606984615325928,,,,,,,,,200,Tanya – Tansel,https://www.tansel.com.au/author/editorial-team/feed/
text/html; charset=UTF-8,https://www.tansel.com.au/author/editorial-team/page/2/,,0.4191436767578125,Author - Tanya,Top 5 Plate Storage Ideas,,,,,"Tanya, Author at Tansel - Page 2 of 2",,200,"Tanya, Author at Tansel - Page 2 of 2",https://www.tansel.com.au/author/editorial-team/page/2/
text/html; charset=UTF-8,https://www.tansel.com.au/2018/03/25/benefits-of-bottom-mount-cabinet-storage/,Adding bottom mount cabinet storage to your kitchen is a simple and cost effective way to access hard to reach places. Easy to install and Do-It-Yourself suitable for a wide range of cabinet sizes. Australian owned and designed. Contact Tansel for a catalogue today.,0.5523040294647217,The Benefits Of Bottom Mount Cabinet Storage,The Benefits Of Bottom Mount Cabinet Storage,,,,Adding bottom mount cabinet storage to your kitchen is a simple and cost effective way to access hard to reach places. Easy to install and Do-It-Yourself suitable for a wide range of cabinet sizes. Australian owned and designed. Contact Tansel for a catalogue today.,The Benefits of Bottom Mount Cabinet Storage | TANSEL Storage | Blog,,200,The Benefits of Bottom Mount Cabinet Storage | TANSEL Storage | Blog,https://www.tansel.com.au/2018/03/25/benefits-of-bottom-mount-cabinet-storage/
text/html; charset=UTF-8,https://www.tansel.com.au/2018/04/06/love-laundry-cabinet-transformation-ideas/,Love your laundry all over again! Tansel 's laundry storage tips organise your space so clothes are easy to store. Baskets are simple to install and suitable for a wide range of cabinet sizes. Australian owned and designed. Contact Tansel for more information today.,0.620032787322998,Love Your Laundry: Cabinet Transformation Ideas,Love Your Laundry: Cabinet Transformation Ideas,,,,Love your laundry all over again! Tansel 's laundry storage tips organise your space so clothes are easy to store. Baskets are simple to install and suitable for a wide range of cabinet sizes. Australian owned and designed. Contact Tansel for more information today.,Love Your Laundry: Cabinet Transformation Ideas | TANSEL Storage | Blog,,200,Love Your Laundry: Cabinet Transformation Ideas | TANSEL Storage | Blog,https://www.tansel.com.au/2018/04/06/love-laundry-cabinet-transformation-ideas/
text/html; charset=UTF-8,https://www.tansel.com.au/2018/01/18/top-10-pantry-storage-tips/,"Pantry storage tips to help you maximise the space and increase the capacity for storage in your kitchen. Whether you have an existing pantry or are doing a kitchen renovation, our improvement tips help choose what is right for you. Storage is then accessible and functional.",0.5364196300506592,Top 10 Pantry Storage Tips,Top 10 Pantry Storage Tips,,,,"Pantry storage tips to help you maximise the space and increase the capacity for storage in your kitchen. Whether you have an existing pantry or are doing a kitchen renovation, our improvement tips help choose what is right for you. Storage is then accessible and functional.",Top 10 Pantry Storage Tips | TANSEL Storage | Blog,,200,Top 10 Pantry Storage Tips | TANSEL Storage | Blog,https://www.tansel.com.au/2018/01/18/top-10-pantry-storage-tips/
text/xml; charset=UTF-8,,,0.2788362503051758,,,,,,,,,200,The Benefits Of Bottom Mount Cabinet Storage,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F03%2F25%2Fbenefits-of-bottom-mount-cabinet-storage%2F&format=xml
application/json; charset=UTF-8,,,0.32436704635620117,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F03%2F25%2Fbenefits-of-bottom-mount-cabinet-storage%2F
text/xml; charset=UTF-8,,,0.29453444480895996,,,,,,,,,200,Love Your Laundry: Cabinet Transformation Ideas,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F04%2F06%2Flove-laundry-cabinet-transformation-ideas%2F&format=xml
text/xml; charset=UTF-8,,,0.5994937419891357,,,,,,,,,200,Top 10 Pantry Storage Tips,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F01%2F18%2Ftop-10-pantry-storage-tips%2F&format=xml
application/json; charset=UTF-8,,,0.36811280250549316,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F01%2F18%2Ftop-10-pantry-storage-tips%2F
text/html; charset=UTF-8,,,0.3075375556945801,,,,,,,,,301,,https://www.tansel.com.au/?p=5259
application/rss+xml; charset=UTF-8,,,0.22800230979919434,,,,,,,,,200,Comments on: Top 10 Pantry Storage Tips,https://www.tansel.com.au/2018/01/18/top-10-pantry-storage-tips/feed/
text/html; charset=UTF-8,,,0.27513790130615234,,,,,,,,,301,,https://www.tansel.com.au/product/deep-shallow-baskets/
text/html; charset=UTF-8,,,0.41249728202819824,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2018/01/18/top-10-pantry-storage-tips/tel:0294409800
application/json; charset=UTF-8,,,0.4302523136138916,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F04%2F06%2Flove-laundry-cabinet-transformation-ideas%2F
text/html; charset=UTF-8,,,0.4537084102630615,,,,,,,,,301,,https://www.tansel.com.au/?p=6042
application/rss+xml; charset=UTF-8,,,0.21111392974853516,,,,,,,,,200,Comments on: Love Your Laundry: Cabinet Transformation Ideas,https://www.tansel.com.au/2018/04/06/love-laundry-cabinet-transformation-ideas/feed/
text/html; charset=UTF-8,,,0.664125919342041,,- Contact Us,,,,,,,404,Tansel,https://www.tansel.com.au/product/talllaundrycabinets/
text/html; charset=UTF-8,,,0.21905159950256348,,,,,,,,,301,,https://www.tansel.com.au/?p=5930
text/html; charset=UTF-8,,,0.3471200466156006,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2018/04/06/love-laundry-cabinet-transformation-ideas/tel:0294409800
text/html; charset=UTF-8,,,0.298309326171875,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/product/talllaundrycabinets/tel:0294409800
application/rss+xml; charset=UTF-8,,,0.20140337944030762,,,,,,,,,200,Comments on: The Benefits Of Bottom Mount Cabinet Storage,https://www.tansel.com.au/2018/03/25/benefits-of-bottom-mount-cabinet-storage/feed/
text/html; charset=UTF-8,,,0.4217867851257324,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2015/05/19/undersink-slide-out-with-bin-in-kitchen-storage/
text/html; charset=UTF-8,,,0.44913578033447266,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2018/03/25/benefits-of-bottom-mount-cabinet-storage/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2018/01/31/kitchen-storage-solutions/,Add slide out storage to existing cabinets. Our products are great for DIY installation but we also offer professional installation for Sydney and other metropolitan areas. Australian owned and designed.,0.3819870948791504,Kitchen Storage Solutions For Existing Cabinets,Kitchen Storage Solutions For Existing Cabinets,,,,Add slide out storage to existing cabinets. Our products are great for DIY installation but we also offer professional installation for Sydney and other metropolitan areas. Australian owned and designed.,Kitchen Storage Solutions for Existing Cabinets | Tansel Storage | Blog,,200,Kitchen Storage Solutions for Existing Cabinets | Tansel Storage | Blog,https://www.tansel.com.au/2018/01/31/kitchen-storage-solutions/
text/html; charset=UTF-8,,,0.36088109016418457,404 - Page Not Found,404 ,,,,,Page not found - Tansel,"noindex,follow",404,Page not found - Tansel,https://www.tansel.com.au/2015/05/19/undersink-slide-out-with-bin-in-kitchen-storage/tel:0294409800
text/html; charset=UTF-8,https://www.tansel.com.au/2018/02/12/how-to-add-more-storage-to-flat-pack-kitchens/,Enhance a flat pack kitchen to maximise storage and increase functionality. Read Tansel's 'how to do' for tips that will make the most of your already existing cabinets in the kitchen. You'll never dig in the back again! Friendly expert advice and obligation free quotes.,0.29682445526123047,How To Enhance Storage In Flat Pack Kitchens,How To Enhance Storage In Flat Pack Kitchens,,,,Enhance a flat pack kitchen to maximise storage and increase functionality. Read Tansel's 'how to do' for tips that will make the most of your already existing cabinets in the kitchen. You'll never dig in the back again! Friendly expert advice and obligation free quotes.,How To Add More Storage to Flat Pack Kitchens | TANSEL Storage | Blog,,200,How To Add More Storage to Flat Pack Kitchens | TANSEL Storage | Blog,https://www.tansel.com.au/2018/02/12/how-to-add-more-storage-to-flat-pack-kitchens/
text/xml; charset=UTF-8,,,0.3568694591522217,,,,,,,,,200,Kitchen Storage Solutions For Existing Cabinets,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F01%2F31%2Fkitchen-storage-solutions%2F&format=xml
application/json; charset=UTF-8,,,0.5901575088500977,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F01%2F31%2Fkitchen-storage-solutions%2F
text/html; charset=UTF-8,,,0.19547390937805176,,,,,,,,,301,,https://www.tansel.com.au/?p=5388
text/xml; charset=UTF-8,,,0.24616670608520508,,,,,,,,,200,How To Enhance Storage In Flat Pack Kitchens,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F02%2F12%2Fhow-to-add-more-storage-to-flat-pack-kitchens%2F&format=xml
application/json; charset=UTF-8,,,0.2782933712005615,,,,,,,,,200,,https://www.tansel.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tansel.com.au%2F2018%2F02%2F12%2Fhow-to-add-more-storage-to-flat-pack-kitchens%2F
text/html; charset=UTF-8,,,0.26091623306274414,,,,,,,,,301,,https://www.tansel.com.au/?p=5557
application/rss+xml; charset=UTF-8,,,0.3029634952545166,,,,,,,,,200,Comments on: How To Enhance Storage In Flat Pack Kitchens,https://www.tansel.com.au/2018/02/12/how-to-add-more-storage-to-flat-pack-kitchens/feed/
text/html; charset=UTF-8,https://www.tansel.com.au/2018/09/14/budget-kitchen-storage-quality-without-the-price-tag/,Do you want to make improvements with budget kitchen storage? Tansel storage is affordable quality without the price tag. Read our budget friendly tips to maximise the space in your already existing cabinets. Products are suitable for DIY installation also.,0.6428167819976807,Budget Kitchen Storage: Quality Without The Price Tag,Budget Kitchen Storage: Quality Without The Price Tag,,,,Do you want to make improvements with budget kitchen storage? Tansel storage is affordable quality without the price tag. Read our budget friendly tips to maximise the space in your already existing cabinets. Products are suitable for DIY installation also.,Budget Kitchen Storage: Quality Without The Price Tag | TANSEL Storage | Blog,,200,Budget Kitchen Storage: Quality Without The Price Tag | TANSEL Storage | Blog,https://www.tansel.com.au/2018/09/14/budget-kitchen-storage-quality-without-the-price-tag/
text/html; charset=UTF-8,https://www.tansel.com.au/2018/11/16/top-5-inspirations-for-small-storage-spaces/,"Have small storage spaces that need a little inspiration? Whether it be kitchen storage for a caravan, boat, granny flat or tiny home, small storage spaces can be maximised to their potential with Tansel’s Pull Out Wire Baskets.",0.4411356449127197,Top 5 Inspirations For Small Storage Spaces,Top 5 Inspirations For Small Storage Spaces,,,,"Have small storage spaces that need a little inspiration? Whether it be kitchen storage for a caravan, boat, granny flat or tiny home, small storage spaces can be maximised to their potential with Tansel’s Pull Out Wire Baskets.",Top 5 Inspirations For Small Storage Spaces | TANSEL Storage | Blog,,200,Top 5 Inspirations For Small Storage Spaces | TANSEL Storage | Blog,https://www.tansel.com.au/2018/11/16/top-5-inspirations-for-small-storage-spaces/
